Date,SKU,Style,Units_Sold,Price,Is_Holiday,Is_Promo
2022-08-13,SKU004,Dress,9,154.13,0,0
2022-08-13,SKU005,Skirt,5,133.58,0,0
2022-08-14,SKU001,Shirt,11,102.78,0,0
2022-08-14,SKU002,Pants,9,123.34,0,0
2022-08-14,SKU003,Jacket,7,205.56,0,0
2022-08-14,SKU004,Dress,8,154.17,0,0
2022-08-14,SKU005,Skirt,6,133.61,0,0
2022-08-15,SKU001,Shirt,13,102.81,1,0
2022-08-15,SKU002,Pants,11,123.37,1,0
2022-08-15,SKU003,Jacket,8,205.61,1,0
2022-08-15,SKU004,Dress,10,154.21,1,0
2022-08-15,SKU005,Skirt,7,133.65,1,0
2022-08-16,SKU001,Shirt,12,102.83,0,0
2022-08-16,SKU002,Pants,7,123.4,0,0
2022-08-16,SKU003,Jacket,6,205.67,0,0
2022-08-16,SKU004,Dress,6,154.25,0,0
2022-08-16,SKU005,Skirt,5,133.68,0,0
2022-08-17,SKU001,Shirt,8,102.86,0,0
2022-08-17,SKU002,Pants,7,123.43,0,0
2022-08-17,SKU003,Jacket,5,205.72,0,0
2022-08-17,SKU004,Dress,6,154.29,0,0
2022-08-17,SKU005,Skirt,5,133.72,0,0
2022-08-18,SKU001,Shirt,10,102.89,0,0
2022-08-18,SKU002,Pants,8,123.46,0,0
2022-08-18,SKU003,Jacket,4,205.77,0,0
2022-08-18,SKU004,Dress,6,154.33,0,0
2022-08-18,SKU005,Skirt,5,133.75,0,0
2022-08-19,SKU001,Shirt,10,102.91,0,0
2022-08-19,SKU002,Pants,7,123.5,0,0
2022-08-19,SKU003,Jacket,6,205.83,0,0
2022-08-19,SKU004,Dress,7,154.37,0,0
2022-08-19,SKU005,Skirt,5,133.79,0,0
2022-08-20,SKU001,Shirt,9,102.94,0,0
2022-08-20,SKU002,Pants,7,123.53,0,0
2022-08-20,SKU003,Jacket,7,205.88,0,0
2022-08-20,SKU004,Dress,7,154.41,0,0
2022-08-20,SKU005,Skirt,6,133.82,0,0
2022-08-21,SKU001,Shirt,12,102.97,0,0
2022-08-21,SKU002,Pants,9,123.56,0,0
2022-08-21,SKU003,Jacket,7,205.94,0,0
2022-08-21,SKU004,Dress,8,154.45,0,0
2022-08-21,SKU005,Skirt,5,133.86,0,0
2022-08-22,SKU001,Shirt,10,102.99,0,0
2022-08-22,SKU002,Pants,8,123.59,0,0
2022-08-22,SKU003,Jacket,7,205.99,0,0
2022-08-22,SKU004,Dress,7,154.49,0,0
2022-08-22,SKU005,Skirt,5,133.89,0,0
2022-08-23,SKU001,Shirt,9,103.02,0,0
2022-08-23,SKU002,Pants,7,123.63,0,0
2022-08-23,SKU003,Jacket,7,206.04,0,0
2022-08-23,SKU004,Dress,7,154.53,0,0
2022-08-23,SKU005,Skirt,4,133.93,0,0
2022-08-24,SKU001,Shirt,9,103.05,0,0
2022-08-24,SKU002,Pants,8,123.66,0,0
2022-08-24,SKU003,Jacket,7,206.1,0,0
2022-08-24,SKU004,Dress,7,154.57,0,0
2022-08-24,SKU005,Skirt,5,133.96,0,0
2022-08-25,SKU001,Shirt,11,103.08,0,0
2022-08-25,SKU002,Pants,7,123.69,0,0
2022-08-25,SKU003,Jacket,6,206.15,0,0
2022-08-25,SKU004,Dress,6,154.61,0,0
2022-08-25,SKU005,Skirt,5,134.0,0,0
2022-08-26,SKU001,Shirt,10,103.1,0,0
2022-08-26,SKU002,Pants,7,123.72,0,0
2022-08-26,SKU003,Jacket,7,206.2,0,0
2022-08-26,SKU004,Dress,7,154.65,0,0
2022-08-26,SKU005,Skirt,4,134.03,0,0
2022-08-27,SKU001,Shirt,11,103.13,0,0
2022-08-27,SKU002,Pants,10,123.76,0,0
2022-08-27,SKU003,Jacket,7,206.26,0,0
2022-08-27,SKU004,Dress,8,154.69,0,0
2022-08-27,SKU005,Skirt,4,134.07,0,0
2022-08-28,SKU001,Shirt,11,103.16,0,0
2022-08-28,SKU002,Pants,7,123.79,0,0
2022-08-28,SKU003,Jacket,9,206.31,0,0
2022-08-28,SKU004,Dress,8,154.73,0,0
2022-08-28,SKU005,Skirt,4,134.1,0,0
2022-08-29,SKU001,Shirt,10,103.18,0,0
2022-08-29,SKU002,Pants,7,123.82,0,0
2022-08-29,SKU003,Jacket,6,206.37,0,0
2022-08-29,SKU004,Dress,7,154.77,0,0
2022-08-29,SKU005,Skirt,5,134.14,0,0
2022-08-30,SKU001,Shirt,9,103.21,0,0
2022-08-30,SKU002,Pants,8,123.85,0,0
2022-08-30,SKU003,Jacket,6,206.42,0,0
2022-08-30,SKU004,Dress,7,154.82,0,0
2022-08-30,SKU005,Skirt,5,134.17,0,0
2022-08-31,SKU001,Shirt,8,103.24,0,0
2022-08-31,SKU002,Pants,8,123.88,0,0
2022-08-31,SKU003,Jacket,6,206.47,0,0
2022-08-31,SKU004,Dress,6,154.86,0,0
2022-08-31,SKU005,Skirt,4,134.21,0,0
2022-09-01,SKU001,Shirt,10,103.26,0,0
2022-09-01,SKU002,Pants,7,123.92,0,0
2022-09-01,SKU003,Jacket,5,206.53,0,0
2022-09-01,SKU004,Dress,8,154.9,0,0
2022-09-01,SKU005,Skirt,4,134.24,0,0
2022-09-02,SKU001,Shirt,10,103.29,0,0
2022-09-02,SKU002,Pants,6,123.95,0,0
2022-09-02,SKU003,Jacket,5,206.58,0,0
2022-09-02,SKU004,Dress,7,154.94,0,0
2022-09-02,SKU005,Skirt,5,134.28,0,0
2022-09-03,SKU001,Shirt,13,103.32,0,0
2022-09-03,SKU002,Pants,9,123.98,0,0
2022-09-03,SKU003,Jacket,6,206.64,0,0
2022-09-03,SKU004,Dress,9,154.98,0,0
2022-09-03,SKU005,Skirt,6,134.31,0,0
2022-09-04,SKU001,Shirt,11,103.34,0,0
2022-09-04,SKU002,Pants,10,124.01,0,0
2022-09-04,SKU003,Jacket,6,206.69,0,0
2022-09-04,SKU004,Dress,8,155.02,0,0
2022-09-04,SKU005,Skirt,6,134.35,0,0
2022-09-05,SKU001,Shirt,11,103.37,0,0
2022-09-05,SKU002,Pants,7,124.05,0,0
2022-09-05,SKU003,Jacket,5,206.74,0,0
2022-09-05,SKU004,Dress,7,155.06,0,0
2022-09-05,SKU005,Skirt,6,134.38,0,0
2022-09-06,SKU001,Shirt,11,103.4,0,0
2022-09-06,SKU002,Pants,7,124.08,0,0
2022-09-06,SKU003,Jacket,7,206.8,0,0
2022-09-06,SKU004,Dress,6,155.1,0,0
2022-09-06,SKU005,Skirt,4,134.42,0,0
2022-09-07,SKU001,Shirt,11,103.43,0,0
2022-09-07,SKU002,Pants,8,124.11,0,0
2022-09-07,SKU003,Jacket,6,206.85,0,0
2022-09-07,SKU004,Dress,8,155.14,0,0
2022-09-07,SKU005,Skirt,4,134.45,0,0
2022-09-08,SKU001,Shirt,10,103.45,0,0
2022-09-08,SKU002,Pants,8,124.14,0,0
2022-09-08,SKU003,Jacket,6,206.91,0,0
2022-09-08,SKU004,Dress,7,155.18,0,0
2022-09-08,SKU005,Skirt,5,134.49,0,0
2022-09-09,SKU001,Shirt,9,103.48,0,0
2022-09-09,SKU002,Pants,7,124.18,0,0
2022-09-09,SKU003,Jacket,6,206.96,0,0
2022-09-09,SKU004,Dress,8,155.22,0,0
2022-09-09,SKU005,Skirt,6,134.52,0,0
2022-09-10,SKU001,Shirt,10,103.51,0,0
2022-09-10,SKU002,Pants,10,124.21,0,0
2022-09-10,SKU003,Jacket,6,207.01,0,0
2022-09-10,SKU004,Dress,8,155.26,0,0
2022-09-10,SKU005,Skirt,5,134.56,0,0
2022-09-11,SKU001,Shirt,11,103.53,0,0
2022-09-11,SKU002,Pants,10,124.24,0,0
2022-09-11,SKU003,Jacket,6,207.07,0,0
2022-09-11,SKU004,Dress,9,155.3,0,0
2022-09-11,SKU005,Skirt,6,134.59,0,0
2022-09-12,SKU001,Shirt,10,103.56,0,0
2022-09-12,SKU002,Pants,8,124.27,0,0
2022-09-12,SKU003,Jacket,6,207.12,0,0
2022-09-12,SKU004,Dress,6,155.34,0,0
2022-09-12,SKU005,Skirt,5,134.63,0,0
2022-09-13,SKU001,Shirt,9,103.59,0,0
2022-09-13,SKU002,Pants,8,124.31,0,0
2022-09-13,SKU003,Jacket,5,207.18,0,0
2022-09-13,SKU004,Dress,6,155.38,0,0
2022-09-13,SKU005,Skirt,5,134.66,0,0
2022-09-14,SKU001,Shirt,10,103.62,0,0
2022-09-14,SKU002,Pants,8,124.34,0,0
2022-09-14,SKU003,Jacket,5,207.23,0,0
2022-09-14,SKU004,Dress,8,155.42,0,0
2022-09-14,SKU005,Skirt,5,134.7,0,0
2022-09-15,SKU001,Shirt,10,103.64,0,0
2022-09-15,SKU002,Pants,8,124.37,0,0
2022-09-15,SKU003,Jacket,6,207.28,0,0
2022-09-15,SKU004,Dress,6,155.46,0,0
2022-09-15,SKU005,Skirt,6,134.73,0,0
2022-09-16,SKU001,Shirt,11,103.67,0,0
2022-09-16,SKU002,Pants,8,124.4,0,0
2022-09-16,SKU003,Jacket,5,207.34,0,0
2022-09-16,SKU004,Dress,6,155.5,0,0
2022-09-16,SKU005,Skirt,5,134.77,0,0
2022-09-17,SKU001,Shirt,12,103.7,0,0
2022-09-17,SKU002,Pants,9,124.44,0,0
2022-09-17,SKU003,Jacket,7,207.39,0,0
2022-09-17,SKU004,Dress,9,155.54,0,0
2022-09-17,SKU005,Skirt,5,134.81,0,0
2022-09-18,SKU001,Shirt,11,103.72,0,0
2022-09-18,SKU002,Pants,9,124.47,0,0
2022-09-18,SKU003,Jacket,8,207.45,0,0
2022-09-18,SKU004,Dress,9,155.59,0,0
2022-09-18,SKU005,Skirt,6,134.84,0,0
2022-09-19,SKU001,Shirt,9,103.75,0,0
2022-09-19,SKU002,Pants,8,124.5,0,0
2022-09-19,SKU003,Jacket,6,207.5,0,0
2022-09-19,SKU004,Dress,8,155.63,0,0
2022-09-19,SKU005,Skirt,4,134.88,0,0
2022-09-20,SKU001,Shirt,9,103.78,0,0
2022-09-20,SKU002,Pants,8,124.53,0,0
2022-09-20,SKU003,Jacket,6,207.56,0,0
2022-09-20,SKU004,Dress,6,155.67,0,0
2022-09-20,SKU005,Skirt,5,134.91,0,0
2022-09-21,SKU001,Shirt,9,103.8,0,0
2022-09-21,SKU002,Pants,8,124.57,0,0
2022-09-21,SKU003,Jacket,5,207.61,0,0
2022-09-21,SKU004,Dress,7,155.71,0,0
2022-09-21,SKU005,Skirt,5,134.95,0,0
2022-09-22,SKU001,Shirt,10,103.83,0,0
2022-09-22,SKU002,Pants,8,124.6,0,0
2022-09-22,SKU003,Jacket,6,207.66,0,0
2022-09-22,SKU004,Dress,8,155.75,0,0
2022-09-22,SKU005,Skirt,6,134.98,0,0
2022-09-23,SKU001,Shirt,10,103.86,0,0
2022-09-23,SKU002,Pants,8,124.63,0,0
2022-09-23,SKU003,Jacket,5,207.72,0,0
2022-09-23,SKU004,Dress,7,155.79,0,0
2022-09-23,SKU005,Skirt,5,135.02,0,0
2022-09-24,SKU001,Shirt,11,103.89,0,0
2022-09-24,SKU002,Pants,11,124.66,0,0
2022-09-24,SKU003,Jacket,7,207.77,0,0
2022-09-24,SKU004,Dress,7,155.83,0,0
2022-09-24,SKU005,Skirt,5,135.05,0,0
2022-09-25,SKU001,Shirt,11,103.91,0,0
2022-09-25,SKU002,Pants,9,124.7,0,0
2022-09-25,SKU003,Jacket,7,207.83,0,0
2022-09-25,SKU004,Dress,9,155.87,0,0
2022-09-25,SKU005,Skirt,6,135.09,0,0
2022-09-26,SKU001,Shirt,10,103.94,0,0
2022-09-26,SKU002,Pants,7,124.73,0,0
2022-09-26,SKU003,Jacket,6,207.88,0,0
2022-09-26,SKU004,Dress,6,155.91,0,0
2022-09-26,SKU005,Skirt,4,135.12,0,0
2022-09-27,SKU001,Shirt,9,103.97,0,0
2022-09-27,SKU002,Pants,9,124.76,0,0
2022-09-27,SKU003,Jacket,5,207.93,0,0
2022-09-27,SKU004,Dress,6,155.95,0,0
2022-09-27,SKU005,Skirt,5,135.16,0,0
2022-09-28,SKU001,Shirt,9,103.99,0,0
2022-09-28,SKU002,Pants,8,124.79,0,0
2022-09-28,SKU003,Jacket,6,207.99,0,0
2022-09-28,SKU004,Dress,7,155.99,0,0
2022-09-28,SKU005,Skirt,5,135.19,0,0
2022-09-29,SKU001,Shirt,10,104.02,0,0
2022-09-29,SKU002,Pants,7,124.83,0,0
2022-09-29,SKU003,Jacket,6,208.04,0,0
2022-09-29,SKU004,Dress,6,156.03,0,0
2022-09-29,SKU005,Skirt,5,135.23,0,0
2022-09-30,SKU001,Shirt,10,104.05,0,0
2022-09-30,SKU002,Pants,9,124.86,0,0
2022-09-30,SKU003,Jacket,6,208.1,0,0
2022-09-30,SKU004,Dress,8,156.07,0,0
2022-09-30,SKU005,Skirt,4,135.26,0,0
2022-10-01,SKU001,Shirt,12,104.08,0,0
2022-10-01,SKU002,Pants,9,124.89,0,0
2022-10-01,SKU003,Jacket,7,208.15,0,0
2022-10-01,SKU004,Dress,9,156.11,0,0
2022-10-01,SKU005,Skirt,7,135.3,0,0
2022-10-02,SKU001,Shirt,14,104.1,1,0
2022-10-02,SKU002,Pants,13,124.92,1,0
2022-10-02,SKU003,Jacket,7,208.21,1,0
2022-10-02,SKU004,Dress,13,156.15,1,0
2022-10-02,SKU005,Skirt,9,135.33,1,0
2022-10-03,SKU001,Shirt,9,104.13,0,0
2022-10-03,SKU002,Pants,7,124.96,0,0
2022-10-03,SKU003,Jacket,5,208.26,0,0
2022-10-03,SKU004,Dress,7,156.2,0,0
2022-10-03,SKU005,Skirt,4,135.37,0,0
2022-10-04,SKU001,Shirt,10,104.16,0,0
2022-10-04,SKU002,Pants,9,124.99,0,0
2022-10-04,SKU003,Jacket,7,208.32,0,0
2022-10-04,SKU004,Dress,5,156.24,0,0
2022-10-04,SKU005,Skirt,5,135.4,0,0
2022-10-05,SKU001,Shirt,12,104.18,0,0
2022-10-05,SKU002,Pants,8,125.02,0,0
2022-10-05,SKU003,Jacket,5,208.37,0,0
2022-10-05,SKU004,Dress,7,156.28,0,0
2022-10-05,SKU005,Skirt,4,135.44,0,0
2022-10-06,SKU001,Shirt,10,104.21,0,0
2022-10-06,SKU002,Pants,8,125.05,0,0
2022-10-06,SKU003,Jacket,6,208.42,0,0
2022-10-06,SKU004,Dress,7,156.32,0,0
2022-10-06,SKU005,Skirt,4,135.48,0,0
2022-10-07,SKU001,Shirt,9,104.24,0,0
2022-10-07,SKU002,Pants,7,125.09,0,0
2022-10-07,SKU003,Jacket,6,208.48,0,0
2022-10-07,SKU004,Dress,7,156.36,0,0
2022-10-07,SKU005,Skirt,5,135.51,0,0
2022-10-08,SKU001,Shirt,12,104.27,0,0
2022-10-08,SKU002,Pants,10,125.12,0,0
2022-10-08,SKU003,Jacket,6,208.53,0,0
2022-10-08,SKU004,Dress,7,156.4,0,0
2022-10-08,SKU005,Skirt,6,135.55,0,0
2022-10-09,SKU001,Shirt,12,104.29,0,0
2022-10-09,SKU002,Pants,10,125.15,0,0
2022-10-09,SKU003,Jacket,7,208.59,0,0
2022-10-09,SKU004,Dress,8,156.44,0,0
2022-10-09,SKU005,Skirt,5,135.58,0,0
2022-10-10,SKU001,Shirt,12,104.32,0,0
2022-10-10,SKU002,Pants,8,125.19,0,0
2022-10-10,SKU003,Jacket,5,208.64,0,0
2022-10-10,SKU004,Dress,7,156.48,0,0
2022-10-10,SKU005,Skirt,6,135.62,0,0
2022-10-11,SKU001,Shirt,11,104.35,0,0
2022-10-11,SKU002,Pants,7,125.22,0,0
2022-10-11,SKU003,Jacket,7,208.7,0,0
2022-10-11,SKU004,Dress,7,156.52,0,0
2022-10-11,SKU005,Skirt,5,135.65,0,0
2022-10-12,SKU001,Shirt,9,104.38,0,0
2022-10-12,SKU002,Pants,8,125.25,0,0
2022-10-12,SKU003,Jacket,6,208.75,0,0
2022-10-12,SKU004,Dress,7,156.56,0,0
2022-10-12,SKU005,Skirt,5,135.69,0,0
2022-10-13,SKU001,Shirt,11,104.4,0,0
2022-10-13,SKU002,Pants,7,125.28,0,0
2022-10-13,SKU003,Jacket,5,208.81,0,0
2022-10-13,SKU004,Dress,7,156.6,0,0
2022-10-13,SKU005,Skirt,5,135.72,0,0
2022-10-14,SKU001,Shirt,9,104.43,0,0
2022-10-14,SKU002,Pants,9,125.32,0,0
2022-10-14,SKU003,Jacket,6,208.86,0,0
2022-10-14,SKU004,Dress,6,156.64,0,0
2022-10-14,SKU005,Skirt,5,135.76,0,0
2022-10-15,SKU001,Shirt,13,104.46,0,0
2022-10-15,SKU002,Pants,8,125.35,0,0
2022-10-15,SKU003,Jacket,7,208.91,0,0
2022-10-15,SKU004,Dress,6,156.69,0,0
2022-10-15,SKU005,Skirt,5,135.79,0,0
2022-10-16,SKU001,Shirt,9,104.48,0,0
2022-10-16,SKU002,Pants,8,125.38,0,0
2022-10-16,SKU003,Jacket,7,208.97,0,0
2022-10-16,SKU004,Dress,8,156.73,0,0
2022-10-16,SKU005,Skirt,6,135.83,0,0
2022-10-17,SKU001,Shirt,9,104.51,0,0
2022-10-17,SKU002,Pants,7,125.41,0,0
2022-10-17,SKU003,Jacket,6,209.02,0,0
2022-10-17,SKU004,Dress,7,156.77,0,0
2022-10-17,SKU005,Skirt,4,135.87,0,0
2022-10-18,SKU001,Shirt,12,104.54,0,0
2022-10-18,SKU002,Pants,10,125.45,0,0
2022-10-18,SKU003,Jacket,6,209.08,0,0
2022-10-18,SKU004,Dress,7,156.81,0,0
2022-10-18,SKU005,Skirt,4,135.9,0,0
2022-10-19,SKU001,Shirt,11,104.57,0,0
2022-10-19,SKU002,Pants,8,125.48,0,0
2022-10-19,SKU003,Jacket,5,209.13,0,0
2022-10-19,SKU004,Dress,7,156.85,0,0
2022-10-19,SKU005,Skirt,5,135.94,0,0
2022-10-20,SKU001,Shirt,11,104.59,0,0
2022-10-20,SKU002,Pants,7,125.51,0,0
2022-10-20,SKU003,Jacket,5,209.19,0,0
2022-10-20,SKU004,Dress,8,156.89,0,0
2022-10-20,SKU005,Skirt,5,135.97,0,0
2022-10-21,SKU001,Shirt,11,104.62,0,0
2022-10-21,SKU002,Pants,8,125.55,0,0
2022-10-21,SKU003,Jacket,6,209.24,0,0
2022-10-21,SKU004,Dress,7,156.93,0,0
2022-10-21,SKU005,Skirt,4,136.01,0,0
2022-10-22,SKU001,Shirt,12,104.65,0,0
2022-10-22,SKU002,Pants,11,125.58,0,0
2022-10-22,SKU003,Jacket,7,209.3,0,0
2022-10-22,SKU004,Dress,7,156.97,0,0
2022-10-22,SKU005,Skirt,6,136.04,0,0
2022-10-23,SKU001,Shirt,10,104.68,0,0
2022-10-23,SKU002,Pants,10,125.61,0,0
2022-10-23,SKU003,Jacket,7,209.35,0,0
2022-10-23,SKU004,Dress,8,157.01,0,0
2022-10-23,SKU005,Skirt,5,136.08,0,0
2022-10-24,SKU001,Shirt,15,104.7,1,0
2022-10-24,SKU002,Pants,13,125.64,1,0
2022-10-24,SKU003,Jacket,11,209.41,1,0
2022-10-24,SKU004,Dress,10,157.05,1,0
2022-10-24,SKU005,Skirt,7,136.11,1,0
2022-10-25,SKU001,Shirt,11,104.73,0,0
2022-10-25,SKU002,Pants,9,125.68,0,0
2022-10-25,SKU003,Jacket,6,209.46,0,0
2022-10-25,SKU004,Dress,6,157.1,0,0
2022-10-25,SKU005,Skirt,5,136.15,0,0
2022-10-26,SKU001,Shirt,9,104.76,0,0
2022-10-26,SKU002,Pants,9,125.71,0,0
2022-10-26,SKU003,Jacket,6,209.52,0,0
2022-10-26,SKU004,Dress,6,157.14,0,0
2022-10-26,SKU005,Skirt,5,136.19,0,0
2022-10-27,SKU001,Shirt,12,104.79,0,0
2022-10-27,SKU002,Pants,7,125.74,0,0
2022-10-27,SKU003,Jacket,6,209.57,0,0
2022-10-27,SKU004,Dress,6,157.18,0,0
2022-10-27,SKU005,Skirt,4,136.22,0,0
2022-10-28,SKU001,Shirt,9,104.81,0,0
2022-10-28,SKU002,Pants,8,125.77,0,0
2022-10-28,SKU003,Jacket,5,209.62,0,0
2022-10-28,SKU004,Dress,6,157.22,0,0
2022-10-28,SKU005,Skirt,5,136.26,0,0
2022-10-29,SKU001,Shirt,11,104.84,0,0
2022-10-29,SKU002,Pants,10,125.81,0,0
2022-10-29,SKU003,Jacket,6,209.68,0,0
2022-10-29,SKU004,Dress,8,157.26,0,0
2022-10-29,SKU005,Skirt,6,136.29,0,0
2022-10-30,SKU001,Shirt,12,104.87,0,0
2022-10-30,SKU002,Pants,9,125.84,0,0
2022-10-30,SKU003,Jacket,6,209.73,0,0
2022-10-30,SKU004,Dress,8,157.3,0,0
2022-10-30,SKU005,Skirt,5,136.33,0,0
2022-10-31,SKU001,Shirt,10,104.89,0,0
2022-10-31,SKU002,Pants,7,125.87,0,0
2022-10-31,SKU003,Jacket,5,209.79,0,0
2022-10-31,SKU004,Dress,6,157.34,0,0
2022-10-31,SKU005,Skirt,5,136.36,0,0
2022-11-01,SKU001,Shirt,14,104.92,0,0
2022-11-01,SKU002,Pants,11,125.91,0,0
2022-11-01,SKU003,Jacket,6,209.84,0,0
2022-11-01,SKU004,Dress,9,157.38,0,0
2022-11-01,SKU005,Skirt,5,136.4,0,0
2022-11-02,SKU001,Shirt,14,104.95,0,0
2022-11-02,SKU002,Pants,9,125.94,0,0
2022-11-02,SKU003,Jacket,7,209.9,0,0
2022-11-02,SKU004,Dress,9,157.42,0,0
2022-11-02,SKU005,Skirt,6,136.43,0,0
2022-11-03,SKU001,Shirt,15,104.98,0,0
2022-11-03,SKU002,Pants,10,125.97,0,0
2022-11-03,SKU003,Jacket,7,209.95,0,0
2022-11-03,SKU004,Dress,10,157.47,0,0
2022-11-03,SKU005,Skirt,7,136.47,0,0
2022-11-04,SKU001,Shirt,12,105.0,0,0
2022-11-04,SKU002,Pants,8,126.01,0,0
2022-11-04,SKU003,Jacket,8,210.01,0,0
2022-11-04,SKU004,Dress,8,157.51,0,0
2022-11-04,SKU005,Skirt,6,136.51,0,0
2022-11-05,SKU001,Shirt,15,105.03,0,0
2022-11-05,SKU002,Pants,14,126.04,0,0
2022-11-05,SKU003,Jacket,9,210.06,0,0
2022-11-05,SKU004,Dress,9,157.55,0,0
2022-11-05,SKU005,Skirt,8,136.54,0,0
2022-11-06,SKU001,Shirt,12,105.06,0,0
2022-11-06,SKU002,Pants,9,126.07,0,0
2022-11-06,SKU003,Jacket,8,210.12,0,0
2022-11-06,SKU004,Dress,10,157.59,0,0
2022-11-06,SKU005,Skirt,8,136.58,0,0
2022-11-07,SKU001,Shirt,14,105.09,0,0
2022-11-07,SKU002,Pants,11,126.1,0,0
2022-11-07,SKU003,Jacket,6,210.17,0,0
2022-11-07,SKU004,Dress,8,157.63,0,0
2022-11-07,SKU005,Skirt,7,136.61,0,0
2022-11-08,SKU001,Shirt,15,105.11,0,0
2022-11-08,SKU002,Pants,8,126.14,0,0
2022-11-08,SKU003,Jacket,6,210.23,0,0
2022-11-08,SKU004,Dress,9,157.67,0,0
2022-11-08,SKU005,Skirt,6,136.65,0,0
2022-11-09,SKU001,Shirt,10,105.14,0,0
2022-11-09,SKU002,Pants,12,126.17,0,0
2022-11-09,SKU003,Jacket,9,210.28,0,0
2022-11-09,SKU004,Dress,9,157.71,0,0
2022-11-09,SKU005,Skirt,6,136.68,0,0
2022-11-10,SKU001,Shirt,12,105.17,0,0
2022-11-10,SKU002,Pants,11,126.2,0,0
2022-11-10,SKU003,Jacket,7,210.34,0,0
2022-11-10,SKU004,Dress,11,157.75,0,0
2022-11-10,SKU005,Skirt,7,136.72,0,0
2022-11-11,SKU001,Shirt,12,105.2,0,0
2022-11-11,SKU002,Pants,11,126.24,0,0
2022-11-11,SKU003,Jacket,9,210.39,0,0
2022-11-11,SKU004,Dress,9,157.79,0,0
2022-11-11,SKU005,Skirt,7,136.76,0,0
2022-11-12,SKU001,Shirt,16,105.22,0,0
2022-11-12,SKU002,Pants,13,126.27,0,0
2022-11-12,SKU003,Jacket,9,210.45,0,0
2022-11-12,SKU004,Dress,10,157.84,0,0
2022-11-12,SKU005,Skirt,8,136.79,0,0
2022-11-13,SKU001,Shirt,14,105.25,0,0
2022-11-13,SKU002,Pants,14,126.3,0,0
2022-11-13,SKU003,Jacket,9,210.5,0,0
2022-11-13,SKU004,Dress,12,157.88,0,0
2022-11-13,SKU005,Skirt,8,136.83,0,0
2022-11-14,SKU001,Shirt,14,105.28,0,0
2022-11-14,SKU002,Pants,11,126.33,0,0
2022-11-14,SKU003,Jacket,8,210.56,0,0
2022-11-14,SKU004,Dress,10,157.92,0,0
2022-11-14,SKU005,Skirt,5,136.86,0,0
2022-11-15,SKU001,Shirt,14,105.31,0,0
2022-11-15,SKU002,Pants,10,126.37,0,0
2022-11-15,SKU003,Jacket,7,210.61,0,0
2022-11-15,SKU004,Dress,8,157.96,0,0
2022-11-15,SKU005,Skirt,7,136.9,0,0
2022-11-16,SKU001,Shirt,13,105.33,0,0
2022-11-16,SKU002,Pants,11,126.4,0,0
2022-11-16,SKU003,Jacket,8,210.67,0,0
2022-11-16,SKU004,Dress,9,158.0,0,0
2022-11-16,SKU005,Skirt,7,136.93,0,0
2022-11-17,SKU001,Shirt,14,105.36,0,0
2022-11-17,SKU002,Pants,10,126.43,0,0
2022-11-17,SKU003,Jacket,8,210.72,0,0
2022-11-17,SKU004,Dress,8,158.04,0,0
2022-11-17,SKU005,Skirt,7,136.97,0,0
2022-11-18,SKU001,Shirt,13,105.39,0,0
2022-11-18,SKU002,Pants,10,126.47,0,0
2022-11-18,SKU003,Jacket,7,210.78,0,0
2022-11-18,SKU004,Dress,10,158.08,0,0
2022-11-18,SKU005,Skirt,7,137.01,0,0
2022-11-19,SKU001,Shirt,17,105.42,0,0
2022-11-19,SKU002,Pants,12,126.5,0,0
2022-11-19,SKU003,Jacket,8,210.83,0,0
2022-11-19,SKU004,Dress,11,158.12,0,0
2022-11-19,SKU005,Skirt,8,137.04,0,0
2022-11-20,SKU001,Shirt,15,105.44,0,0
2022-11-20,SKU002,Pants,13,126.53,0,0
2022-11-20,SKU003,Jacket,9,210.89,0,0
2022-11-20,SKU004,Dress,11,158.17,0,0
2022-11-20,SKU005,Skirt,8,137.08,0,0
2022-11-21,SKU001,Shirt,11,105.47,0,0
2022-11-21,SKU002,Pants,12,126.57,0,0
2022-11-21,SKU003,Jacket,7,210.94,0,0
2022-11-21,SKU004,Dress,8,158.21,0,0
2022-11-21,SKU005,Skirt,6,137.11,0,0
2022-11-22,SKU001,Shirt,13,105.5,0,0
2022-11-22,SKU002,Pants,13,126.6,0,0
2022-11-22,SKU003,Jacket,7,211.0,0,0
2022-11-22,SKU004,Dress,9,158.25,0,0
2022-11-22,SKU005,Skirt,5,137.15,0,0
2022-11-23,SKU001,Shirt,15,105.53,0,0
2022-11-23,SKU002,Pants,10,126.63,0,0
2022-11-23,SKU003,Jacket,7,211.05,0,0
2022-11-23,SKU004,Dress,9,158.29,0,0
2022-11-23,SKU005,Skirt,6,137.18,0,0
2022-11-24,SKU001,Shirt,12,105.55,0,0
2022-11-24,SKU002,Pants,11,126.66,0,0
2022-11-24,SKU003,Jacket,7,211.11,0,0
2022-11-24,SKU004,Dress,7,158.33,0,0
2022-11-24,SKU005,Skirt,6,137.22,0,0
2022-11-25,SKU001,Shirt,11,105.58,0,0
2022-11-25,SKU002,Pants,10,126.7,0,0
2022-11-25,SKU003,Jacket,6,211.16,0,0
2022-11-25,SKU004,Dress,8,158.37,0,0
2022-11-25,SKU005,Skirt,7,137.26,0,0
2022-11-26,SKU001,Shirt,13,105.61,0,0
2022-11-26,SKU002,Pants,13,126.73,0,0
2022-11-26,SKU003,Jacket,10,211.22,0,0
